Unnamed: 0,year,season,team_a,team_b,kickoff_dome,kickoff_weather_summary,kickoff_temperature,kickoff_feels_like,kickoff_wind,kickoff_humidity,kickoff_visibility,kickoff_barometer,kickoff_dew_point,kickoff_cloud_cover,kickoff_precipitation_prob,q2_dome,q2_weather_summary,q2_temperature,q2_feels_like,q2_wind,q2_humidity,q2_visibility,q2_barometer,q2_dew_point,q2_cloud_cover,q2_precipitation_prob,q3_dome,q3_weather_summary,q3_temperature,q3_feels_like,q3_wind,q3_humidity,q3_visibility,q3_barometer,q3_dew_point,q3_cloud_cover,q3_precipitation_prob,q4_dome,q4_weather_summary,q4_temperature,q4_feels_like,q4_wind,q4_humidity,q4_visibility,q4_barometer,q4_dew_point,q4_cloud_cover,q4_precipitation_prob
1827,2016,2,ATL,OAK,N,Clear,,,3mi West - NorthWest,36.0,10.0,31.0,54.0,1%,,N,Clear,,,4mi West - NorthWest,34%,10mi,"1013""",54f.,1%,,N,Clear,,,4mi West - NorthWest,33%,10mi,"1013""",53f.,1%,,N,Clear,,,5mi West - NorthWest,32%,10mi,"1012""",52f.,2%,
1828,2016,2,PHI,CHI,N,Clear,,,2mi South,39.0,10.0,31.0,53.0,23%,,N,Partly Cloudy,,,3mi South,40%,10mi,"1016""",53f.,28%,,N,Partly Cloudy,,,4mi South,43%,10mi,"1016""",54f.,45%,,N,Partly Cloudy,,,4mi South,45%,10mi,"1017""",54f.,30%,
1829,2016,2,CIN,PIT,N,Humid and Mostly Cloudy,,,3mi South - SouthEast,90.0,3.0,30.0,68.0,69%,,N,Humid and Mostly Cloudy,,,5mi South,89%,5mi,"1015""",69f.,75%,,N,Humid and Mostly Cloudy,,,6mi South,88%,5mi,"1015""",70f.,72%,,N,Drizzle,,,6mi South,87%,5mi,"1014""",70f.,80%,
1830,2016,2,IND,DEN,N,Clear,,,1mi North,17.0,7.0,31.0,36.0,18%,,N,Clear,,,1mi North - NorthEast,17%,7mi,"1011""",36f.,19%,,N,Clear,,,1mi North - NorthEast,17%,6mi,"1011""",36f.,20%,,N,Clear,,,2mi North - NorthEast,17%,6mi,"1011""",36f.,19%,
1831,2016,2,GB,MIN,Y,Mostly Cloudy,,,4mi South,55.0,10.0,30.0,56.0,63%,,Y,Mostly Cloudy,,,4mi South,59%,10mi,"1006""",57f.,62%,,Y,Partly Cloudy,,,6mi South,63%,10mi,"1006""",58f.,52%,,Y,Partly Cloudy,,,6mi South,65%,9mi,"1007""",58f.,48%,
1832,2016,2,JAX,LAC,N,Clear,,,5mi West - SouthWest,64.0,9.0,31.0,65.0,2%,,N,Clear,,,5mi West - SouthWest,64%,9mi,"1012""",65f.,3%,,N,Clear,,,5mi West - SouthWest,63%,9mi,"1011""",64f.,4%,,N,Clear,,,5mi West - SouthWest,63%,9mi,"1011""",64f.,5%,
1833,2016,2,PHI,CHI,N,Clear,,,2mi South,39.0,10.0,31.0,53.0,23%,,N,Partly Cloudy,,,3mi South,40%,10mi,"1016""",53f.,28%,,N,Partly Cloudy,,,4mi South,43%,10mi,"1016""",54f.,45%,,N,Partly Cloudy,,,4mi South,45%,10mi,"1017""",54f.,30%,
1834,2016,2,DAL,WAS,N,Clear,,,5mi South,63.0,9.0,30.0,70.0,14%,,N,Clear,,,5mi South,56%,10mi,"1017""",69f.,19%,,N,Clear,,,5mi South,55%,10mi,"1017""",69f.,23%,,N,Partly Cloudy,,,6mi South - SouthEast,55%,10mi,"1016""",70f.,30%,
1835,2016,2,NYJ,BUF,N,Clear,,,2mi NorthEast,76.0,9.0,32.0,46.0,0%,,N,Clear,,,2mi East - NorthEast,82%,8mi,"1023""",47f.,0%,,N,Clear,,,2mi East - NorthEast,86%,8mi,"1024""",47f.,0%,,N,Clear,,,3mi East,87%,7mi,"1024""",46f.,1%,
1836,2016,2,BAL,CLE,N,Partly Cloudy,,,5mi NorthWest,77.0,7.0,32.0,68.0,28%,,N,Partly Cloudy,,,6mi NorthWest,77%,7mi,"1015""",68f.,40%,,N,Partly Cloudy,,,6mi NorthWest,76%,7mi,"1015""",67f.,45%,,N,Partly Cloudy,,,5mi NorthWest,74%,7mi,"1015""",66f.,49%,
1837,2016,2,SEA,LAR,N,Clear,,,4mi West - SouthWest,48.0,9.0,29.0,63.0,3%,,N,Clear,,,4mi West - SouthWest,49%,9mi,"1011""",64f.,3%,,N,Clear,,,5mi West - SouthWest,49%,9mi,"1011""",63f.,4%,,N,Clear,,,5mi West,49%,9mi,"1011""",62f.,5%,
1838,2016,2,MIA,NE,N,Partly Cloudy,,,6mi South - SouthWest,72.0,9.0,29.0,69.0,28%,,N,Partly Cloudy,,,6mi South - SouthWest,71%,9mi,"1016""",68f.,28%,,N,Partly Cloudy,,,6mi South - SouthWest,70%,9mi,"1016""",68f.,53%,,N,Mostly Cloudy,,,6mi South - SouthWest,70%,9mi,"1016""",68f.,80%,
1839,2016,2,TEN,DET,Y,Clear,,,3mi South - SouthWest,61.0,10.0,31.0,62.0,11%,,Y,Clear,,,3mi South,59%,10mi,"1014""",61f.,21%,,Y,Partly Cloudy,,,5mi South - SouthWest,57%,10mi,"1014""",61f.,34%,,Y,Partly Cloudy,,,6mi South - SouthWest,56%,10mi,"1014""",61f.,43%,
1840,2016,2,DAL,WAS,N,Clear,,,5mi South,63.0,9.0,32.0,70.0,14%,,N,Clear,,,5mi South,56%,10mi,"1017""",69f.,19%,,N,Clear,,,5mi South,55%,10mi,"1017""",69f.,23%,,N,Partly Cloudy,,,6mi South - SouthEast,55%,10mi,"1016""",70f.,30%,
1841,2016,2,ATL,OAK,N,Clear,,,3mi West - NorthWest,36.0,10.0,32.0,54.0,1%,,N,Clear,,,4mi West - NorthWest,34%,10mi,"1013""",54f.,1%,,N,Clear,,,4mi West - NorthWest,33%,10mi,"1013""",53f.,1%,,N,Clear,,,5mi West - NorthWest,32%,10mi,"1012""",52f.,2%,
1842,2016,2,TB,ARI,Y,Clear,,,1mi SouthEast,10.0,10.0,32.0,34.0,0%,,Y,Clear,,,0mi South - SouthWest,9%,10mi,"1011""",33f.,0%,,Y,Clear,,,1mi West,9%,10mi,"1010""",32f.,0%,,Y,Clear,,,1mi West - NorthWest,8%,10mi,"1010""",32f.,0%,
1843,2016,2,NO,NYG,N,Partly Cloudy,,,5mi South - SouthWest,73.0,9.0,30.0,69.0,56%,,N,Mostly Cloudy,,,5mi South - SouthWest,70%,9mi,"1016""",70f.,66%,,N,Partly Cloudy,,,5mi South - SouthWest,69%,9mi,"1016""",70f.,56%,,N,Partly Cloudy,,,5mi South,69%,9mi,"1016""",71f.,54%,
1844,2016,2,SF,CAR,N,Partly Cloudy,,,3mi SouthEast,57.0,10.0,29.0,68.0,28%,,N,Partly Cloudy,,,2mi South - SouthEast,54%,10mi,"1015""",68f.,59%,,N,Mostly Cloudy,,,2mi South - SouthEast,53%,10mi,"1015""",67f.,68%,,N,Mostly Cloudy,,,2mi SouthEast,53%,10mi,"1014""",67f.,64%,
1845,2016,2,NO,NYG,N,Partly Cloudy,,,5mi South - SouthWest,73.0,9.0,32.0,69.0,56%,,N,Mostly Cloudy,,,5mi South - SouthWest,70%,9mi,"1016""",70f.,66%,,N,Partly Cloudy,,,5mi South - SouthWest,69%,9mi,"1016""",70f.,56%,,N,Partly Cloudy,,,5mi South,69%,9mi,"1016""",71f.,54%,
1846,2016,3,MIN,CAR,N,Mostly Cloudy,,,2mi NorthEast,61.0,10.0,29.0,70.0,65%,,N,Partly Cloudy,,,3mi East - NorthEast,57%,10mi,"1018""",69f.,31%,,N,Partly Cloudy,,,3mi East,56%,10mi,"1018""",70f.,31%,,N,Partly Cloudy,,,2mi SouthEast,56%,10mi,"1017""",70f.,40%,
1847,2016,3,DEN,CIN,N,Clear,,,0mi South,59.0,8.0,32.0,66.0,1%,,N,Clear,,,0mi SouthWest,56%,8mi,"1018""",66f.,1%,,N,Clear,,,0mi SouthWest,55%,8mi,"1018""",66f.,4%,,N,Clear,,,1mi South - SouthWest,54%,9mi,"1017""",66f.,12%,
1848,2016,3,CLE,MIA,N,Partly Cloudy,,,7mi East,71.0,9.0,29.0,74.0,27%,,N,Partly Cloudy,,,7mi East,72%,9mi,"1016""",74f.,28%,,N,Partly Cloudy,,,7mi East,73%,9mi,"1016""",75f.,35%,,N,Partly Cloudy,,,5mi East,74%,9mi,"1015""",75f.,37%,
1849,2016,3,HOU,NE,N,Clear,,,3mi South,62.0,10.0,31.0,55.0,14%,,N,Clear,,,2mi South,64%,10mi,"1018""",54f.,1%,,N,Clear,,,2mi South,68%,9mi,"1018""",54f.,0%,,N,Clear,,,2mi South,69%,9mi,"1018""",53f.,1%,
1850,2016,3,SF,SEA,N,Partly Cloudy,,,2mi NorthWest,54.0,10.0,31.0,52.0,45%,,N,Clear,,,3mi NorthWest,51%,10mi,"1029""",52f.,20%,,N,Clear,,,3mi NorthWest,49%,10mi,"1029""",51f.,10%,,N,Clear,,,3mi NorthWest,47%,10mi,"1028""",50f.,8%,
1851,2016,3,PIT,PHI,N,Clear,,,1mi NorthWest,37.0,10.0,31.0,43.0,20%,,N,Clear,,,1mi West - NorthWest,37%,10mi,"1020""",44f.,20%,,N,Clear,,,3mi NorthWest,40%,10mi,"1020""",44f.,23%,,N,Clear,,,2mi West - NorthWest,43%,10mi,"1020""",44f.,24%,
1852,2016,3,DEN,CIN,N,Clear,,,0mi South,59.0,8.0,30.0,66.0,1%,,N,Clear,,,0mi SouthWest,56%,8mi,"1018""",66f.,1%,,N,Clear,,,0mi SouthWest,55%,8mi,"1018""",66f.,4%,,N,Clear,,,1mi South - SouthWest,54%,9mi,"1017""",66f.,12%,
1853,2016,3,NYJ,KC,N,Mostly Cloudy,,,6mi NorthWest,79.0,9.0,30.0,58.0,90%,,N,Overcast,,,5mi West - NorthWest,78%,9mi,"1018""",56f.,97%,,N,Mostly Cloudy,,,5mi West - NorthWest,75%,9mi,"1019""",56f.,84%,,N,Mostly Cloudy,,,5mi West - NorthWest,75%,9mi,"1019""",56f.,82%,
1854,2016,3,DET,GB,N,Mostly Cloudy,,,10mi South - SouthEast,79.0,9.0,29.0,65.0,77%,,N,Partly Cloudy,,,10mi South - SouthEast,77%,9mi,"1014""",66f.,32%,,N,Partly Cloudy,,,11mi South - SouthEast,76%,9mi,"1014""",67f.,28%,,N,Partly Cloudy,,,12mi South - SouthEast,76%,9mi,"1014""",67f.,52%,
1855,2016,3,ARI,BUF,N,Clear,,,1mi NorthEast,47.0,10.0,29.0,42.0,0%,,N,Clear,,,3mi East - NorthEast,45%,10mi,"1022""",41f.,0%,,N,Clear,,,2mi NorthEast,43%,10mi,"1022""",41f.,0%,,N,Clear,,,2mi NorthEast,43%,10mi,"1021""",42f.,0%,
1856,2016,3,BAL,JAX,N,Partly Cloudy,,,4mi NorthEast,63.0,9.0,32.0,73.0,34%,,N,Partly Cloudy,,,4mi North - NorthEast,63%,9mi,"1016""",73f.,32%,,N,Partly Cloudy,,,4mi NorthEast,64%,9mi,"1016""",73f.,34%,,N,Partly Cloudy,,,6mi NorthEast,65%,9mi,"1016""",73f.,39%,
1857,2016,3,NYJ,KC,N,Mostly Cloudy,,,6mi NorthWest,79.0,9.0,31.0,58.0,90%,,N,Overcast,,,5mi West - NorthWest,78%,9mi,"1018""",56f.,97%,,N,Mostly Cloudy,,,5mi West - NorthWest,75%,9mi,"1019""",56f.,84%,,N,Mostly Cloudy,,,5mi West - NorthWest,75%,9mi,"1019""",56f.,82%,
1858,2016,3,HOU,NE,N,Clear,,,3mi South,62.0,10.0,29.0,55.0,14%,,N,Clear,,,2mi South,64%,10mi,"1018""",54f.,1%,,N,Clear,,,2mi South,68%,9mi,"1018""",54f.,0%,,N,Clear,,,2mi South,69%,9mi,"1018""",53f.,1%,
1859,2016,3,PIT,PHI,N,Clear,,,1mi NorthWest,37.0,10.0,32.0,43.0,20%,,N,Clear,,,1mi West - NorthWest,37%,10mi,"1020""",44f.,20%,,N,Clear,,,3mi NorthWest,40%,10mi,"1020""",44f.,23%,,N,Clear,,,2mi West - NorthWest,43%,10mi,"1020""",44f.,24%,
1860,2016,3,WAS,NYG,N,Clear,,,4mi North - NorthWest,37.0,10.0,30.0,40.0,1%,,N,Clear,,,4mi North - NorthWest,34%,10mi,"1021""",39f.,1%,,N,Clear,,,4mi NorthWest,33%,10mi,"1021""",39f.,1%,,N,Clear,,,4mi North - NorthWest,31%,10mi,"1020""",38f.,1%,
1861,2016,3,LAR,TB,N,Partly Cloudy,,,3mi West,60.0,9.0,30.0,73.0,28%,,N,Clear,,,2mi West - SouthWest,59%,9mi,"1014""",74f.,18%,,N,Mostly Cloudy,,,2mi West,59%,9mi,"1014""",74f.,21%,,N,Rain,,,2mi West - NorthWest,60%,9mi,"1013""",73f.,24%,
1862,2016,3,MIN,CAR,N,Mostly Cloudy,,,2mi NorthEast,61.0,10.0,29.0,70.0,65%,,N,Partly Cloudy,,,3mi East - NorthEast,57%,10mi,"1018""",69f.,31%,,N,Partly Cloudy,,,3mi East,56%,10mi,"1018""",70f.,31%,,N,Partly Cloudy,,,2mi SouthEast,56%,10mi,"1017""",70f.,40%,
1863,2016,3,OAK,TEN,N,Clear,,,3mi NorthWest,50.0,10.0,30.0,67.0,2%,,N,Clear,,,1mi West - NorthWest,44%,10mi,"1017""",66f.,2%,,N,Clear,,,1mi NorthWest,42%,9mi,"1016""",65f.,3%,,N,Clear,,,2mi NorthWest,41%,9mi,"1016""",64f.,9%,
1864,2016,3,CHI,DAL,N,Humid and Mostly Cloudy,,,4mi North,89.0,9.0,32.0,71.0,79%,,N,Light Rain,,,4mi North,92%,9mi,"1016""",72f.,79%,,N,Humid and Mostly Cloudy,,,5mi North - NorthEast,92%,9mi,"1016""",72f.,74%,,N,Light Rain,,,6mi North - NorthEast,92%,9mi,"1017""",72f.,77%,
1865,2016,3,WAS,NYG,N,Clear,,,4mi North - NorthWest,37.0,10.0,30.0,40.0,1%,,N,Clear,,,4mi North - NorthWest,34%,10mi,"1021""",39f.,1%,,N,Clear,,,4mi NorthWest,33%,10mi,"1021""",39f.,1%,,N,Clear,,,4mi North - NorthWest,31%,10mi,"1020""",38f.,1%,
1866,2016,3,LAC,IND,Y,Partly Cloudy,,,4mi South,53.0,10.0,30.0,66.0,30%,,Y,Partly Cloudy,,,5mi South - SouthWest,53%,10mi,"1015""",66f.,30%,,Y,Clear,,,5mi South - SouthWest,54%,10mi,"1015""",66f.,19%,,Y,Clear,,,3mi South - SouthWest,56%,9mi,"1015""",66f.,14%,
1867,2016,3,LAR,TB,N,Partly Cloudy,,,3mi West,60.0,9.0,31.0,73.0,28%,,N,Clear,,,2mi West - SouthWest,59%,9mi,"1014""",74f.,18%,,N,Mostly Cloudy,,,2mi West,59%,9mi,"1014""",74f.,21%,,N,Rain,,,2mi West - NorthWest,60%,9mi,"1013""",73f.,24%,
1868,2016,3,DET,GB,N,Mostly Cloudy,,,10mi South - SouthEast,79.0,9.0,29.0,65.0,77%,,N,Partly Cloudy,,,10mi South - SouthEast,77%,9mi,"1014""",66f.,32%,,N,Partly Cloudy,,,11mi South - SouthEast,76%,9mi,"1014""",67f.,28%,,N,Partly Cloudy,,,12mi South - SouthEast,76%,9mi,"1014""",67f.,52%,
1869,2016,3,CLE,MIA,N,Partly Cloudy,,,7mi East,71.0,9.0,32.0,74.0,27%,,N,Partly Cloudy,,,7mi East,72%,9mi,"1016""",74f.,28%,,N,Partly Cloudy,,,7mi East,73%,9mi,"1016""",75f.,35%,,N,Partly Cloudy,,,5mi East,74%,9mi,"1015""",75f.,37%,
1870,2016,3,BAL,JAX,N,Partly Cloudy,,,4mi NorthEast,63.0,9.0,30.0,73.0,34%,,N,Partly Cloudy,,,4mi North - NorthEast,63%,9mi,"1016""",73f.,32%,,N,Partly Cloudy,,,4mi NorthEast,64%,9mi,"1016""",73f.,34%,,N,Partly Cloudy,,,6mi NorthEast,65%,9mi,"1016""",73f.,39%,
1871,2016,3,CHI,DAL,N,Humid and Mostly Cloudy,,,4mi North,89.0,9.0,31.0,71.0,79%,,N,Light Rain,,,4mi North,92%,9mi,"1016""",72f.,79%,,N,Humid and Mostly Cloudy,,,5mi North - NorthEast,92%,9mi,"1016""",72f.,74%,,N,Light Rain,,,6mi North - NorthEast,92%,9mi,"1017""",72f.,77%,
1872,2016,3,ARI,BUF,N,Clear,,,1mi NorthEast,47.0,10.0,29.0,42.0,0%,,N,Clear,,,3mi East - NorthEast,45%,10mi,"1022""",41f.,0%,,N,Clear,,,2mi NorthEast,43%,10mi,"1022""",41f.,0%,,N,Clear,,,2mi NorthEast,43%,10mi,"1021""",42f.,0%,
1873,2016,3,LAC,IND,Y,Partly Cloudy,,,4mi South,53.0,10.0,31.0,66.0,30%,,Y,Partly Cloudy,,,5mi South - SouthWest,53%,10mi,"1015""",66f.,30%,,Y,Clear,,,5mi South - SouthWest,54%,10mi,"1015""",66f.,19%,,Y,Clear,,,3mi South - SouthWest,56%,9mi,"1015""",66f.,14%,
1874,2016,3,OAK,TEN,N,Clear,,,3mi NorthWest,50.0,10.0,31.0,67.0,2%,,N,Clear,,,1mi West - NorthWest,44%,10mi,"1017""",66f.,2%,,N,Clear,,,1mi NorthWest,42%,9mi,"1016""",65f.,3%,,N,Clear,,,2mi NorthWest,41%,9mi,"1016""",64f.,9%,
1875,2016,3,ATL,NO,Y,Light Rain,,,0mi NorthEast,75.0,9.0,32.0,73.0,28%,,Y,Partly Cloudy,,,1mi South - SouthEast,78%,9mi,"1015""",72f.,25%,,Y,Clear,,,1mi East - SouthEast,80%,9mi,"1015""",72f.,16%,,Y,Clear,,,1mi East - SouthEast,80%,9mi,"1015""",72f.,22%,
1876,2016,3,SF,SEA,N,Partly Cloudy,,,2mi NorthWest,54.0,10.0,29.0,52.0,45%,,N,Clear,,,3mi NorthWest,51%,10mi,"1029""",52f.,20%,,N,Clear,,,3mi NorthWest,49%,10mi,"1029""",51f.,10%,,N,Clear,,,3mi NorthWest,47%,10mi,"1028""",50f.,8%,
1877,2016,3,ATL,NO,Y,Light Rain,,,0mi NorthEast,75.0,9.0,30.0,73.0,28%,,Y,Partly Cloudy,,,1mi South - SouthEast,78%,9mi,"1015""",72f.,25%,,Y,Clear,,,1mi East - SouthEast,80%,9mi,"1015""",72f.,16%,,Y,Clear,,,1mi East - SouthEast,80%,9mi,"1015""",72f.,22%,
1878,2016,4,LAR,ARI,Y,Mostly Cloudy,,,4mi East,56.0,10.0,30.0,64.0,64%,,Y,Mostly Cloudy,,,5mi East - SouthEast,55%,10mi,"1010""",64f.,60%,,Y,Mostly Cloudy,,,6mi East - SouthEast,56%,10mi,"1010""",65f.,64%,,Y,Mostly Cloudy,,,6mi SouthEast,56%,10mi,"1009""",65f.,62%,
1879,2016,4,NYG,MIN,Y,Clear,,,6mi East - SouthEast,59.0,10.0,29.0,52.0,21%,,Y,Clear,,,7mi SouthEast,61%,10mi,"1012""",51f.,5%,,Y,Clear,,,8mi SouthEast,64%,10mi,"1012""",51f.,5%,,Y,Clear,,,9mi SouthEast,67%,9mi,"1012""",52f.,7%,
1880,2016,4,DEN,TB,N,Drizzle,,,4mi North,60.0,9.0,29.0,73.0,43%,,N,Partly Cloudy,,,3mi North,60%,9mi,"1013""",72f.,35%,,N,Clear,,,5mi North - NorthWest,63%,9mi,"1012""",73f.,21%,,N,Rain,,,6mi North,68%,9mi,"1012""",74f.,19%,
1881,2016,4,TEN,HOU,N,Clear,,,4mi NorthEast,49.0,10.0,29.0,61.0,14%,,N,Clear,,,3mi NorthEast,47%,10mi,"1016""",61f.,10%,,N,Clear,,,3mi NorthEast,46%,10mi,"1015""",61f.,13%,,N,Clear,,,4mi NorthEast,45%,10mi,"1015""",61f.,21%,
1882,2016,4,CLE,WAS,N,Mostly Cloudy,,,1mi North,85.0,9.0,31.0,65.0,72%,,N,Mostly Cloudy,,,1mi North - NorthWest,81%,9mi,"1017""",65f.,74%,,N,Mostly Cloudy,,,1mi North - NorthWest,78%,9mi,"1017""",65f.,76%,,N,Mostly Cloudy,,,1mi North - NorthWest,77%,9mi,"1017""",65f.,75%,
1883,2016,4,SEA,NYJ,N,Overcast,,,0mi North - NorthEast,86.0,8.0,32.0,57.0,100%,,N,Overcast,,,1mi North - NorthEast,85%,8mi,"1018""",57f.,100%,,N,Overcast,,,0mi North - NorthEast,85%,7mi,"1017""",58f.,100%,,N,Overcast,,,0mi East,85%,7mi,"1017""",58f.,100%,
1884,2016,4,MIA,CIN,N,Mostly Cloudy,,,0mi North - NorthWest,88.0,4.0,29.0,56.0,64%,,N,Light Rain,,,1mi North,90%,4mi,"1017""",55f.,45%,,N,Light Rain,,,2mi North,91%,4mi,"1017""",55f.,28%,,N,Light Rain,,,2mi North,92%,4mi,"1017""",55f.,75%,
1885,2016,4,CAR,ATL,Y,Partly Cloudy,,,0mi NorthWest,47.0,8.0,30.0,56.0,25%,,Y,Partly Cloudy,,,0mi North - NorthWest,43%,8mi,"1016""",54f.,25%,,Y,Partly Cloudy,,,1mi NorthWest,40%,8mi,"1016""",53f.,30%,,Y,Partly Cloudy,,,1mi NorthWest,38%,9mi,"1016""",53f.,42%,
1886,2016,4,BUF,NE,N,Overcast,,,2mi North,96.0,9.0,32.0,54.0,100%,,N,Overcast,,,1mi North,95%,5mi,"1018""",54f.,100%,,N,Overcast,,,2mi North,94%,4mi,"1018""",54f.,100%,,N,Overcast,,,1mi North - NorthWest,92%,5mi,"1018""",54f.,100%,
1887,2016,4,OAK,BAL,N,Mostly Cloudy,,,0mi East - SouthEast,90.0,9.0,29.0,64.0,88%,,N,Humid and Mostly Cloudy,,,0mi SouthEast,86%,9mi,"1017""",64f.,69%,,N,Humid and Mostly Cloudy,,,0mi South - SouthEast,84%,9mi,"1017""",64f.,67%,,N,Mostly Cloudy,,,0mi SouthEast,82%,9mi,"1017""",64f.,73%,
1888,2016,4,IND,JAX,N,Partly Cloudy,,,6mi North - NorthWest,62.0,10.0,29.0,45.0,44%,,N,Partly Cloudy,,,6mi North - NorthWest,57%,10mi,"1018""",44f.,38%,,N,Partly Cloudy,,,6mi North - NorthWest,54%,10mi,"1019""",43f.,32%,,N,Partly Cloudy,,,5mi North - NorthWest,55%,10mi,"1019""",43f.,25%,
1889,2016,4,LAR,ARI,Y,Mostly Cloudy,,,4mi East,56.0,10.0,30.0,64.0,64%,,Y,Mostly Cloudy,,,5mi East - SouthEast,55%,10mi,"1010""",64f.,60%,,Y,Mostly Cloudy,,,6mi East - SouthEast,56%,10mi,"1010""",65f.,64%,,Y,Mostly Cloudy,,,6mi SouthEast,56%,10mi,"1009""",65f.,62%,
1890,2016,4,DET,CHI,N,Mostly Cloudy,,,2mi West,78.0,9.0,31.0,57.0,75%,,N,Partly Cloudy,,,2mi West,77%,9mi,"1017""",56f.,54%,,N,Partly Cloudy,,,2mi West,77%,9mi,"1017""",57f.,49%,,N,Partly Cloudy,,,3mi West - NorthWest,78%,9mi,"1017""",58f.,56%,
1891,2016,4,DAL,SF,N,Partly Cloudy,,,8mi West - NorthWest,56.0,9.0,32.0,52.0,39%,,N,Partly Cloudy,,,9mi West - NorthWest,57%,9mi,"1017""",53f.,42%,,N,Partly Cloudy,,,10mi West - NorthWest,56%,9mi,"1017""",52f.,36%,,N,Partly Cloudy,,,11mi West - NorthWest,56%,9mi,"1017""",52f.,31%,
1892,2016,4,OAK,BAL,N,Mostly Cloudy,,,0mi East - SouthEast,90.0,9.0,31.0,64.0,88%,,N,Humid and Mostly Cloudy,,,0mi SouthEast,86%,9mi,"1017""",64f.,69%,,N,Humid and Mostly Cloudy,,,0mi South - SouthEast,84%,9mi,"1017""",64f.,67%,,N,Mostly Cloudy,,,0mi SouthEast,82%,9mi,"1017""",64f.,73%,
1893,2016,4,IND,JAX,N,Partly Cloudy,,,6mi North - NorthWest,62.0,10.0,30.0,45.0,44%,,N,Partly Cloudy,,,6mi North - NorthWest,57%,10mi,"1018""",44f.,38%,,N,Partly Cloudy,,,6mi North - NorthWest,54%,10mi,"1019""",43f.,32%,,N,Partly Cloudy,,,5mi North - NorthWest,55%,10mi,"1019""",43f.,25%,
1894,2016,4,KC,PIT,N,Rain,,,0mi South - SouthWest,90.0,8.0,29.0,57.0,26%,,N,Partly Cloudy,,,0mi SouthWest,92%,7mi,"1016""",57f.,41%,,N,Light Rain,,,1mi SouthWest,92%,9mi,"1016""",57f.,66%,,N,Partly Cloudy,,,1mi SouthWest,93%,5mi,"1017""",57f.,36%,
1895,2016,4,KC,PIT,N,Rain,,,0mi South - SouthWest,90.0,8.0,29.0,57.0,26%,,N,Partly Cloudy,,,0mi SouthWest,92%,7mi,"1016""",57f.,41%,,N,Light Rain,,,1mi SouthWest,92%,9mi,"1016""",57f.,66%,,N,Partly Cloudy,,,1mi SouthWest,93%,5mi,"1017""",57f.,36%,
1896,2016,4,SEA,NYJ,N,Overcast,,,0mi North - NorthEast,86.0,8.0,31.0,57.0,100%,,N,Overcast,,,1mi North - NorthEast,85%,8mi,"1018""",57f.,100%,,N,Overcast,,,0mi North - NorthEast,85%,7mi,"1017""",58f.,100%,,N,Overcast,,,0mi East,85%,7mi,"1017""",58f.,100%,
1897,2016,4,DEN,TB,N,Drizzle,,,4mi North,60.0,9.0,32.0,73.0,43%,,N,Partly Cloudy,,,3mi North,60%,9mi,"1013""",72f.,35%,,N,Clear,,,5mi North - NorthWest,63%,9mi,"1012""",73f.,21%,,N,Rain,,,6mi North,68%,9mi,"1012""",74f.,19%,
1898,2016,4,NO,LAC,N,Clear,,,6mi West - SouthWest,61.0,9.0,32.0,59.0,4%,,N,Clear,,,7mi West - SouthWest,60%,9mi,"1013""",58f.,3%,,N,Clear,,,6mi West - SouthWest,61%,9mi,"1013""",58f.,2%,,N,Clear,,,7mi West - SouthWest,61%,9mi,"1013""",59f.,4%,
1899,2016,4,DAL,SF,N,Partly Cloudy,,,8mi West - NorthWest,56.0,9.0,30.0,52.0,39%,,N,Partly Cloudy,,,9mi West - NorthWest,57%,9mi,"1017""",53f.,42%,,N,Partly Cloudy,,,10mi West - NorthWest,56%,9mi,"1017""",52f.,36%,,N,Partly Cloudy,,,11mi West - NorthWest,56%,9mi,"1017""",52f.,31%,
1900,2016,4,MIA,CIN,N,Mostly Cloudy,,,0mi North - NorthWest,88.0,4.0,30.0,56.0,64%,,N,Light Rain,,,1mi North,90%,4mi,"1017""",55f.,45%,,N,Light Rain,,,2mi North,91%,4mi,"1017""",55f.,28%,,N,Light Rain,,,2mi North,92%,4mi,"1017""",55f.,75%,
1901,2016,4,TEN,HOU,N,Clear,,,4mi NorthEast,49.0,10.0,29.0,61.0,14%,,N,Clear,,,3mi NorthEast,47%,10mi,"1016""",61f.,10%,,N,Clear,,,3mi NorthEast,46%,10mi,"1015""",61f.,13%,,N,Clear,,,4mi NorthEast,45%,10mi,"1015""",61f.,21%,
1902,2016,4,NYG,MIN,Y,Clear,,,6mi East - SouthEast,59.0,10.0,32.0,52.0,21%,,Y,Clear,,,7mi SouthEast,61%,10mi,"1012""",51f.,5%,,Y,Clear,,,8mi SouthEast,64%,10mi,"1012""",51f.,5%,,Y,Clear,,,9mi SouthEast,67%,9mi,"1012""",52f.,7%,
1903,2016,4,CLE,WAS,N,Mostly Cloudy,,,1mi North,85.0,9.0,31.0,65.0,72%,,N,Mostly Cloudy,,,1mi North - NorthWest,81%,9mi,"1017""",65f.,74%,,N,Mostly Cloudy,,,1mi North - NorthWest,78%,9mi,"1017""",65f.,76%,,N,Mostly Cloudy,,,1mi North - NorthWest,77%,9mi,"1017""",65f.,75%,
