ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
166,2006,2006-12-17,14,33.331,KAN,@,SDG,L 9-20,*,10,6,43,7.17,0,60.0%,4.30,0,0,,0,0,0,,0,0,0,,0,0,0
167,2006,2006-12-23,15,33.337,KAN,@,OAK,W 20-9,*,7,1,6,6.00,1,14.3%,0.86,1,5,5.00,0,0,0,,0,0,0,,0,1,6
168,2006,2006-12-31,16,33.345,KAN,,JAX,W 35-30,*,9,6,144,24.00,1,66.7%,16.00,0,0,,0,0,0,,0,0,0,,0,1,6
169,2007,2007-09-09,1,34.232,KAN,@,HOU,L 3-20,*,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0,,0,0,0
170,2007,2007-10-07,5,34.260,KAN,,JAX,L 7-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
171,2007,2007-11-11,9,34.295,KAN,,DEN,L 11-27,*,8,3,34,11.33,0,37.5%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0
172,2007,2007-11-18,10,34.302,KAN,@,IND,L 10-13,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,2,12,6.00,0,0,0
173,2007,2007-11-25,11,34.309,KAN,,OAK,L 17-20,*,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
174,2007,2007-12-02,12,34.316,KAN,,SDG,L 10-24,*,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,41,13.67,0,0,0
175,2007,2007-12-09,13,34.323,KAN,@,DEN,L 7-41,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,3,27,9.00,0,0,0
176,2007,2007-12-16,14,34.330,KAN,,TEN,L 17-26,*,8,6,39,6.50,0,75.0%,4.88,0,0,,0,0,0,,0,0,0,,0,0,0
177,2008,2008-09-21,3,35.245,STL,@,SEA,L 13-37,,1,,,,,0.0%,,,,,,,,,,,,,,,
178,2008,2008-09-28,4,35.252,STL,,BUF,L 14-31,,1,,,,,0.0%,,,,,,,,,,,,,,,
179,2008,2008-10-12,5,35.266,STL,@,WAS,W 19-17,*,,,,,,0.0%,,,,,,,,,,,,,,,
