ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
206,1995,1995-11-05,9,36.185,PIT,@,CHI,W 37-34,0,0,,0,0,0,,0,0,0,,,,,,3,88,29.33,0
207,1995,1995-11-13,10,36.193,PIT,,CLE,W 20-3,0,0,,0,0,0,,0,0,0,,,,,,5,214,42.80,0
208,1995,1995-11-19,11,36.199,PIT,@,CIN,W 49-31,0,0,,0,0,0,,0,0,0,,,,,,1,34,34.00,0
209,1995,1995-11-26,12,36.206,PIT,@,CLE,W 20-17,0,0,,0,0,0,,0,0,0,,,,,,3,118,39.33,0
210,1995,1995-12-03,13,36.213,PIT,,HOU,W 21-7,0,0,,0,0,0,,0,0,0,,,,,,9,349,38.78,0
211,1995,1995-12-10,14,36.220,PIT,@,OAK,W 29-10,0,0,,0,0,0,,0,0,0,,,,,,3,129,43.00,0
212,1995,1995-12-16,15,36.226,PIT,,NWE,W 41-27,0,0,,0,0,0,,0,0,0,,,,,,5,218,43.60,0
213,1995,1995-12-24,16,36.234,PIT,@,GNB,L 19-24,0,0,,0,0,0,,0,0,0,,,,,,3,134,44.67,0
214,1996,1996-09-01,1,37.120,CAR,,ATL,W 29-6,0,0,,0,0,0,,0,0,0,,,,,,3,105,35.00,0
215,1996,1996-09-08,2,37.127,CAR,@,NOR,W 22-20,0,0,,0,0,0,,0,0,0,,,,,,4,148,37.00,0
216,1996,1996-09-22,3,37.141,CAR,,SFO,W 23-7,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
217,1996,1996-09-29,4,37.148,CAR,@,JAX,L 14-24,0,0,,0,0,0,,0,0,0,,,,,,7,302,43.14,0
218,1996,1996-10-06,5,37.155,CAR,@,MIN,L 12-14,0,0,,0,0,0,,0,0,0,,,,,,4,157,39.25,0
219,1996,1996-10-13,6,37.162,CAR,,STL,W 45-13,0,0,,0,0,0,,0,0,0,,,,,,1,46,46.00,0
220,1996,1996-10-20,7,37.169,CAR,,NOR,W 19-7,0,0,,0,0,0,,0,0,0,,,,,,3,132,44.00,0
221,1996,1996-10-27,8,37.176,CAR,@,PHI,L 9-20,0,0,,0,0,0,,0,0,0,,,,,,7,272,38.86,0
222,1996,1996-11-03,9,37.183,CAR,@,ATL,L 17-20,0,0,,0,0,0,,0,0,0,,,,,,7,323,46.14,0
223,1996,1996-11-10,10,37.190,CAR,,NYG,W 27-17,0,0,,0,0,0,,0,0,0,,,,,,5,187,37.40,0
224,1996,1996-11-17,11,37.197,CAR,@,STL,W 20-10,0,0,,0,0,0,,0,0,0,,,,,,5,204,40.80,0
225,1996,1996-11-24,12,37.204,CAR,@,HOU,W 31-6,0,0,,0,0,0,,0,0,0,,,,,,6,271,45.17,0
226,1996,1996-12-01,13,37.211,CAR,,TAM,W 24-0,0,0,,0,0,0,,0,0,0,,,,,,6,218,36.33,0
227,1996,1996-12-08,14,37.218,CAR,@,SFO,W 30-24,0,0,,0,0,0,,0,0,0,,,,,,3,138,46.00,0
228,1996,1996-12-15,15,37.225,CAR,,BAL,W 27-16,0,0,,0,0,0,,0,0,0,,,,,,5,192,38.40,0
229,1996,1996-12-22,16,37.232,CAR,,PIT,W 18-14,0,0,,0,0,0,,0,0,0,,,,,,7,264,37.71,0
230,1997,1997-11-30,13,38.210,SEA,,ATL,L 17-24,0,0,,0,0,0,,0,0,0,,,,,,5,193,38.60,0
231,1997,1997-12-07,14,38.217,SEA,@,BAL,L 24-31,0,0,,0,0,0,,0,0,0,,,,,,9,368,40.89,0
232,1997,1997-12-14,15,38.224,SEA,@,OAK,W 22-21,0,0,,0,0,0,,0,0,0,,,,,,3,117,39.00,0
233,1997,1997-12-21,16,38.231,SEA,,SFO,W 38-9,0,0,,0,0,0,,0,0,0,,,,,,3,135,45.00,0
