ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
273,2008,2008-12-28,16,39.079,NYJ,,MIA,L 17-24,*,20,40,50.00,233,1,3,45.1,0,0,5.83,2.95,0,0,,0,0,0,2,,0,0.0%,,0,0,0.0,0,0
274,2009,2009-09-13,1,39.338,MIN,@,CLE,W 34-20,*,14,21,66.67,110,1,0,95.3,4,25,5.24,6.19,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
275,2009,2009-09-20,2,39.345,MIN,@,DET,W 27-13,*,23,27,85.19,155,2,0,115.3,3,16,5.74,7.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
276,2009,2009-09-27,3,39.352,MIN,,SFO,W 27-24,*,24,46,52.17,301,2,1,78.3,2,18,6.54,6.43,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
277,2009,2009-10-05,4,39.360,MIN,,GNB,W 30-23,*,24,31,77.42,271,3,0,135.3,0,0,8.74,10.68,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
278,2009,2009-10-11,5,40.001,MIN,@,STL,W 38-10,*,18,24,75.00,232,1,1,101.4,2,12,9.67,8.63,0,0,,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,0.0,0,0
279,2009,2009-10-18,6,40.008,MIN,,BAL,W 33-31,*,21,29,72.41,278,3,0,136.9,3,19,9.59,11.66,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
280,2009,2009-10-25,7,40.015,MIN,@,PIT,L 17-27,*,33,50,66.00,334,0,1,76.6,4,37,6.68,5.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
281,2009,2009-11-01,8,40.022,MIN,@,GNB,W 38-26,*,17,28,60.71,244,4,0,128.6,0,0,8.71,11.57,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
282,2009,2009-11-15,9,40.036,MIN,,DET,W 27-10,*,20,29,68.97,344,1,0,120.5,1,4,11.86,12.55,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
283,2009,2009-11-22,10,40.043,MIN,,SEA,W 35-9,*,22,25,88.00,213,4,0,141.7,2,19,8.52,11.72,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
284,2009,2009-11-29,11,40.050,MIN,,CHI,W 36-10,*,32,48,66.67,392,3,0,112.5,1,14,8.17,9.42,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
285,2009,2009-12-06,12,40.057,MIN,@,ARI,L 17-30,*,30,45,66.67,275,2,2,79.4,3,22,6.11,5.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
286,2009,2009-12-13,13,40.064,MIN,,CIN,W 30-10,*,17,30,56.67,192,1,1,73.2,2,12,6.40,5.57,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
287,2009,2009-12-20,14,40.071,MIN,@,CAR,L 7-26,*,17,27,62.96,224,0,1,73.7,4,28,8.30,6.63,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
288,2009,2009-12-28,15,40.079,MIN,@,CHI,L 30-36,*,26,40,65.00,321,2,0,106.4,3,21,8.03,9.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
289,2009,2010-01-03,16,40.085,MIN,,NYG,W 44-7,*,25,31,80.65,316,4,0,148.7,0,0,10.19,12.77,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
290,2010,2010-09-09,1,40.334,MIN,@,NOR,L 9-14,*,15,27,55.56,171,1,1,71.7,1,9,6.33,5.41,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
291,2010,2010-09-19,2,40.344,MIN,,MIA,L 10-14,*,22,36,61.11,225,0,3,44.3,3,17,6.25,2.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
292,2010,2010-09-26,3,40.351,MIN,,DET,W 24-10,*,23,34,67.65,201,1,2,68.4,2,16,5.91,3.85,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
293,2010,2010-10-11,4,41.001,MIN,@,NYJ,L 20-29,*,14,34,41.18,264,3,1,85.9,4,24,7.76,8.21,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
294,2010,2010-10-17,5,41.007,MIN,,DAL,W 24-21,*,14,19,73.68,118,1,0,106.9,3,25,6.21,7.26,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
295,2010,2010-10-24,6,41.014,MIN,@,GNB,L 24-28,*,16,29,55.17,212,1,3,50.4,1,6,7.31,3.34,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
296,2010,2010-10-31,7,41.021,MIN,@,NWE,L 18-28,*,22,32,68.75,259,0,1,80.1,0,0,8.09,6.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
297,2010,2010-11-07,8,41.028,MIN,,ARI,W 27-24,*,36,47,76.60,446,2,2,101.9,3,19,9.49,8.43,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
298,2010,2010-11-14,9,41.035,MIN,@,CHI,L 13-27,*,18,31,58.06,170,1,3,44.5,1,0,5.48,1.77,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
299,2010,2010-11-21,10,41.042,MIN,,GNB,L 3-31,*,17,38,44.74,208,0,1,51.2,1,1,5.47,4.29,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
300,2010,2010-11-28,11,41.049,MIN,@,WAS,W 17-13,*,15,23,65.22,172,0,0,87.6,2,10,7.48,7.48,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
301,2010,2010-12-05,12,41.056,MIN,,BUF,W 38-14,*,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
302,2010,2010-12-20,14,41.071,MIN,,CHI,L 14-40,*,5,7,71.43,63,1,1,99.1,1,12,9.00,5.43,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
